#Nodes:= 160
#ConnectedEdges:= 160
#Class:= ScaleFreeGraph
#Seed:= 5
#Version:= 2.0
1	99
1	148
2	14
2	35
2	116
2	119
2	147
3	51
3	103
4	112
7	32
7	82
7	97
7	104
7	106
7	108
7	116
7	120
7	151
7	158
8	29
8	41
8	99
8	157
9	20
10	73
10	153
11	13
11	14
11	31
12	116
13	11
13	73
13	100
13	109
13	113
14	2
14	11
14	34
14	48
14	65
14	86
14	116
15	103
15	115
17	32
18	41
18	54
18	73
18	77
19	29
19	116
19	131
20	9
20	31
20	103
21	62
24	35
24	73
24	116
24	128
25	79
25	151
29	8
29	19
29	80
29	82
30	41
31	11
31	20
31	41
32	7
32	17
32	41
32	89
32	116
32	121
34	14
34	79
35	2
35	24
35	97
35	156
35	158
37	100
39	48
39	54
39	148
40	41
41	8
41	18
41	30
41	31
41	32
41	40
41	59
41	60
41	84
46	65
46	80
46	158
48	14
48	39
48	103
48	141
48	143
51	3
54	18
54	39
54	118
56	96
56	116
58	73
59	41
60	41
60	73
60	116
60	128
60	146
62	21
62	73
63	110
64	73
65	14
65	46
65	148
73	10
73	13
73	18
73	24
73	58
73	60
73	62
73	64
73	79
73	87
73	90
73	94
73	96
73	99
73	108
73	112
73	116
73	119
73	135
75	155
75	159
77	18
79	25
79	34
79	73
79	101
79	112
79	118
79	120
79	123
80	29
80	46
80	99
80	127
80	155
82	7
82	29
84	41
86	14
86	95
86	100
86	156
87	73
88	112
88	155
89	32
90	73
91	144
93	103
93	112
94	73
95	86
96	56
96	73
97	7
97	35
99	1
99	8
99	73
99	80
99	100
99	142
99	143
99	158
100	13
100	37
100	86
100	99
100	112
101	79
101	105
101	108
101	155
102	158
103	3
103	15
103	20
103	48
103	93
103	115
103	116
103	128
104	7
104	112
105	101
106	7
108	7
108	73
108	101
109	13
110	63
110	116
112	4
112	73
112	79
112	88
112	93
112	100
112	104
112	153
113	13
115	15
115	103
116	2
116	7
116	12
116	14
116	19
116	24
116	32
116	56
116	60
116	73
116	103
116	110
116	118
116	119
116	121
116	127
116	143
116	145
116	148
116	154
116	155
116	158
118	54
118	79
118	116
118	151
119	2
119	73
119	116
120	7
120	79
121	32
121	116
121	153
123	79
127	80
127	116
128	24
128	60
128	103
130	134
131	19
131	158
134	130
134	155
135	73
141	48
142	99
143	48
143	99
143	116
144	91
144	148
145	116
146	60
147	2
148	1
148	39
148	65
148	116
148	144
151	7
151	25
151	118
151	158
153	10
153	112
153	121
154	116
155	75
155	80
155	88
155	101
155	116
155	134
155	158
156	35
156	86
157	8
158	7
158	35
158	46
158	99
158	102
158	116
158	131
158	151
158	155
159	75
