#Nodes:= 2000
#Initial:= 10
#m:= 26
#Class:= FullScaleFreeGraph
#Seed:= 153
#Version:= 2.0
0	101
0	132
0	151
0	187
0	315
0	365
0	495
0	541
0	575
0	600
0	663
0	685
0	703
0	805
0	885
0	917
0	971
0	1017
0	1049
0	1075
0	1083
0	1139
0	1175
0	1229
0	1237
0	1248
0	1300
0	1305
0	1472
0	1473
0	1492
0	1540
0	1562
0	1578
0	1693
0	1701
0	1826
0	1855
0	1944
0	1981
1	53
1	225
1	227
1	260
1	274
1	310
1	358
1	361
1	437
1	472
1	495
1	507
1	511
1	516
1	527
1	537
1	552
1	593
1	635
1	638
1	656
1	703
1	708
1	719
1	722
1	733
1	742
1	799
1	817
1	827
1	828
1	844
1	884
1	962
1	968
1	969
1	978
1	1014
1	1034
1	1065
1	1075
1	1184
1	1252
1	1261
1	1271
1	1272
1	1294
1	1325
1	1332
1	1419
1	1426
1	1432
1	1460
1	1531
1	1646
1	1666
1	1680
1	1690
1	1769
1	1796
1	1802
1	1816
1	1843
1	1908
1	1913
1	1917
1	1932
1	1943
1	1987
2	52
2	66
2	80
2	93
2	144
2	166
2	205
2	215
2	271
2	278
2	326
2	333
2	400
2	464
2	537
2	547
2	562
2	566
2	636
2	747
2	757
2	773
2	798
2	821
2	863
2	878
2	911
2	930
2	961
2	968
2	986
2	993
2	1010
2	1038
2	1050
2	1064
2	1065
2	1072
2	1082
2	1088
2	1107
2	1153
2	1267
2	1381
2	1443
2	1483
2	1485
2	1491
2	1550
2	1575
2	1605
2	1623
2	1761
2	1768
2	1785
2	1826
2	1865
2	1967
2	1992
3	23
3	104
3	165
3	215
3	229
3	274
3	335
3	361
3	416
3	601
3	718
3	906
3	1041
3	1173
3	1198
3	1241
3	1263
3	1438
3	1446
3	1508
3	1549
3	1590
3	1601
3	1763
3	1855
3	1857
3	1987
4	10
4	14
4	19
4	23
4	24
4	33
4	64
4	69
4	76
4	79
4	85
4	89
4	101
4	108
4	110
4	114
4	121
4	126
4	127
4	136
4	148
4	157
4	183
4	184
4	186
4	193
4	222
4	229
4	236
4	239
4	274
4	335
4	340
4	357
4	361
4	384
4	395
4	401
4	407
4	410
4	420
4	442
4	445
4	461
4	468
4	497
4	518
4	523
4	526
4	527
4	529
4	532
4	536
4	542
4	543
4	547
4	560
4	569
4	571
4	576
4	612
4	658
4	685
4	694
4	706
4	707
4	743
4	751
4	756
4	761
4	764
4	769
4	791
4	800
4	814
4	817
4	826
4	831
4	841
4	845
4	854
4	911
4	924
4	942
4	945
4	946
4	953
4	966
4	971
4	1001
4	1008
4	1018
4	1021
4	1039
4	1050
4	1066
4	1076
4	1078
4	1079
4	1085
4	1092
4	1110
4	1135
4	1159
4	1188
4	1191
4	1238
4	1243
4	1247
4	1248
4	1255
4	1259
4	1270
4	1274
4	1276
4	1278
4	1281
4	1282
4	1292
4	1296
4	1298
4	1304
4	1305
4	1311
4	1320
4	1328
4	1344
4	1381
4	1387
4	1396
4	1421
4	1426
4	1435
4	1473
4	1479
4	1486
4	1492
4	1496
4	1502
4	1506
4	1520
4	1532
4	1534
4	1535
4	1545
4	1549
4	1558
4	1564
4	1593
4	1601
4	1608
4	1615
4	1617
4	1623
4	1633
4	1648
4	1659
4	1662
4	1724
4	1733
4	1740
4	1746
4	1769
4	1783
4	1789
4	1804
4	1807
4	1810
4	1836
4	1837
4	1838
4	1851
4	1865
4	1869
4	1899
4	1917
4	1918
4	1932
4	1935
4	1947
4	1973
4	1977
4	1987
4	1991
4	1997
5	61
5	116
5	191
5	378
5	381
5	400
5	423
5	552
5	572
5	597
5	608
5	634
5	663
5	669
5	699
5	716
5	774
5	778
5	791
5	807
5	820
5	851
5	916
5	1035
5	1111
5	1176
5	1231
5	1237
5	1280
5	1312
5	1334
5	1356
5	1566
5	1759
6	47
6	61
6	71
6	96
6	134
6	139
6	145
6	183
6	213
6	308
6	330
6	336
6	461
6	468
6	482
6	504
6	565
6	572
6	581
6	617
6	633
6	638
6	685
6	757
6	785
6	795
6	796
6	839
6	974
6	981
6	1041
6	1047
6	1088
6	1155
6	1179
6	1232
6	1272
6	1350
6	1369
6	1381
6	1405
6	1467
6	1621
6	1622
6	1656
6	1755
6	1758
6	1797
6	1808
6	1826
6	1847
6	1880
6	1881
6	1911
6	1928
6	1954
6	1956
6	1964
6	1972
6	1998
7	97
7	226
7	304
7	311
7	327
7	404
7	410
7	492
7	542
7	544
7	563
7	566
7	594
7	672
7	706
7	711
7	826
7	911
7	998
7	1071
7	1138
7	1158
7	1236
7	1272
7	1408
7	1473
7	1491
7	1550
7	1599
7	1685
7	1728
7	1795
7	1801
7	1948
7	1956
8	35
8	43
8	102
8	143
8	184
8	187
8	192
8	215
8	220
8	224
8	229
8	237
8	265
8	274
8	275
8	283
8	293
8	304
8	323
8	329
8	345
8	353
8	363
8	410
8	425
8	428
8	456
8	468
8	478
8	504
8	516
8	519
8	527
8	534
8	558
8	565
8	572
8	584
8	599
8	618
8	646
8	648
8	651
8	658
8	673
8	696
8	733
8	740
8	751
8	776
8	819
8	830
8	844
8	864
8	875
8	893
8	946
8	972
8	981
8	992
8	1007
8	1038
8	1039
8	1116
8	1120
8	1133
8	1138
8	1139
8	1153
8	1200
8	1231
8	1238
8	1264
8	1287
8	1296
8	1300
8	1312
8	1315
8	1320
8	1325
8	1330
8	1344
8	1356
8	1366
8	1386
8	1406
8	1460
8	1462
8	1479
8	1491
8	1506
8	1511
8	1523
8	1526
8	1548
8	1549
8	1608
8	1619
8	1623
8	1680
8	1707
8	1718
8	1745
8	1783
8	1784
8	1795
8	1813
8	1819
8	1824
8	1833
8	1844
8	1846
8	1849
8	1859
8	1867
8	1880
8	1888
8	1922
8	1932
8	1946
8	1958
8	1992
9	14
9	16
9	64
9	104
9	112
9	212
9	269
9	330
9	514
9	516
9	517
9	639
9	644
9	726
9	730
9	901
9	911
9	938
9	963
9	995
9	1004
9	1041
9	1054
9	1057
9	1123
9	1161
9	1231
9	1247
9	1250
9	1304
9	1366
9	1392
9	1429
9	1520
9	1562
9	1583
9	1773
9	1808
9	1950
9	1966
9	1968
10	4
10	49
10	59
10	299
10	313
10	398
10	448
10	452
10	554
10	582
10	644
10	668
10	746
10	765
10	843
10	991
10	1003
10	1062
10	1072
10	1116
10	1155
10	1159
10	1275
10	1414
10	1441
10	1629
10	1630
10	1644
10	1800
10	1857
10	1892
10	1930
11	51
11	63
11	106
11	115
11	128
11	187
11	202
11	216
11	229
11	234
11	236
11	304
11	369
11	392
11	432
11	464
11	468
11	523
11	527
11	538
11	545
11	558
11	569
11	584
11	605
11	685
11	693
11	706
11	709
11	747
11	786
11	807
11	831
11	846
11	913
11	925
11	940
11	966
11	992
11	1017
11	1081
11	1133
11	1158
11	1161
11	1209
11	1241
11	1293
11	1301
11	1340
11	1342
11	1348
11	1386
11	1413
11	1470
11	1508
11	1543
11	1548
11	1549
11	1620
11	1732
11	1773
11	1776
11	1790
11	1871
11	1891
11	1944
11	1967
