#Nodes:= 10000
#Class:= ERGraph
#Connected Edges:= 39918
#Probability:= 0.00040
#Seed:= 153
#Version:= 2.0
0	588
0	1164
0	1739
0	2846
0	3092
0	3234
0	3782
0	7824
0	9011
0	9387
0	9824
0	9904
0	9932
1	670
1	1087
1	1357
1	1906
1	4635
1	5404
1	8829
1	9280
2	2123
2	6501
2	8188
3	656
3	1292
3	2505
3	2864
3	4426
3	7831
3	7991
3	9252
3	9915
4	1101
4	1483
4	2069
4	4073
4	6511
4	6516
4	7649
4	9152
5	1469
5	7848
5	7936
5	9040
5	9294
6	20
6	1332
6	2150
6	3465
6	3663
6	5500
6	7096
6	7806
6	9923
7	1099
7	1100
7	1656
7	1954
7	3857
7	5954
7	8526
8	2058
8	2494
8	3197
8	8141
8	9507
9	422
9	2218
9	2906
9	3018
9	3392
9	3923
9	4799
9	5312
9	7473
9	8502
9	9212
10	1972
10	2058
10	2562
10	4501
10	4945
10	5030
10	5888
10	6101
10	6762
10	7247
10	9479
11	81
11	3262
11	4127
11	6152
11	6538
11	7287
11	7980
11	8149
11	9670
12	2600
12	4737
12	6895
12	7870
12	9051
13	704
13	2484
13	2813
13	3795
13	5563
13	5649
13	8457
14	723
14	1209
14	1469
14	2181
14	3672
14	4012
14	4524
14	5126
14	5363
14	7120
14	8404
15	694
15	755
15	941
15	3713
15	3779
15	4545
15	6122
15	7174
15	7652
15	9074
15	9317
16	159
16	2262
16	2341
16	2500
16	3990
16	4642
16	5527
16	8178
17	853
17	3288
17	6127
17	7172
17	7354
17	8309
17	8762
18	2289
18	4415
18	6155
18	7348
18	8423
18	9198
18	9485
19	4270
19	4999
19	7595
20	6
20	1044
20	1093
20	1392
20	1637
20	4183
20	5075
20	5968
20	7125
20	7872
21	175
21	563
21	665
21	1613
21	3465
21	4559
21	4616
21	5110
21	6503
21	6591
21	6791
21	7169
21	8331
21	9581
22	193
22	932
22	2470
22	3314
22	5123
22	5691
22	7110
22	8182
22	9082
23	1463
23	2390
23	2677
23	3148
23	4640
23	5870
23	7827
23	9278
23	9889
24	684
24	2117
24	2146
24	3265
24	7422
25	3200
25	4652
25	5298
25	5605
25	6483
25	7643
26	820
26	1094
26	1127
26	1327
26	2303
26	7702
26	7975
26	8621
26	9355
27	3476
27	3691
27	6840
27	8553
27	9610
28	849
28	1388
28	1629
28	1750
28	2153
28	2233
28	5430
28	5638
28	8188
28	8236
29	45
29	720
29	1300
29	2561
29	4597
29	6948
29	9175
30	2588
30	2829
30	5170
30	7285
30	8005
30	8073
30	8189
30	8878
30	9613
31	2108
31	2866
31	3066
31	3793
31	5041
31	5580
31	5807
31	8484
32	1248
32	3438
32	3849
32	6801
32	7038
32	9487
32	9651
33	3291
33	3548
33	8892
34	1376
34	2660
34	4044
34	5908
34	6403
34	6608
34	7674
34	8345
34	9637
35	1195
35	3252
35	4808
35	6457
35	6475
35	7618
36	793
36	1557
36	2129
36	2882
36	3241
36	3747
36	4535
36	6609
36	9734
37	65
37	1455
37	2188
37	5610
37	6495
37	6777
37	8839
37	9643
37	9679
38	932
38	4959
38	6969
38	7855
38	8412
38	9196
39	525
39	753
39	3333
39	5826
39	6242
39	6970
39	9007
40	86
40	3199
40	4638
40	4770
40	5565
40	5819
40	7065
40	7804
41	4396
41	5854
41	6634
41	8927
41	9769
41	9864
42	3578
42	3735
42	4519
42	6683
42	7697
42	7868
42	7942
42	8320
43	935
43	1983
43	2699
43	4118
43	5482
43	6752
43	6874
44	2256
44	2738
44	2858
44	3798
44	5652
44	8136
44	8996
45	29
45	567
45	1009
45	1524
45	3333
45	6414
45	7318
46	274
46	1265
46	3152
46	3528
46	4855
46	6078
46	6685
46	8194
47	62
47	556
47	1314
47	1796
47	2263
47	2368
47	4877
47	4975
47	6918
47	7683
47	8444
47	8598
47	8841
47	8979
47	9152
47	9492
48	688
48	3156
48	3618
48	3992
48	4604
48	6418
48	7221
48	7856
48	8733
49	1014
49	2912
49	4495
49	5434
49	5656
49	6995
49	8304
50	730
50	3999
50	4758
50	5537
50	5843
50	7532
50	7711
50	8446
50	9200
51	3921
51	4647
51	6284
51	7297
51	7761
52	1308
52	1964
52	3242
52	3602
52	5629
52	6719
52	7099
52	7155
52	9173
53	1094
53	1973
53	2238
53	3792
53	3812
53	5204
53	5387
53	5750
53	6544
53	8655
53	8741
53	9907
54	4691
54	6378
54	7000
54	7531
54	7959
54	8657
54	8995
54	9383
55	120
55	235
55	6018
55	9011
55	9313
56	1593
56	3505
56	4631
56	5175
56	7340
56	9845
57	197
57	233
57	1699
57	2909
57	6652
57	7011
57	7940
57	9770
58	157
58	1142
58	1926
58	3439
58	3631
58	4040
58	5233
58	7920
58	8630
59	1152
59	2304
59	4673
59	4949
59	5255
59	8019
59	8212
59	8539
59	8549
59	9131
60	3621
60	5482
60	9519
61	1382
61	2059
61	3526
61	3658
61	9716
62	47
62	773
62	882
62	3144
62	3331
62	3930
62	4027
62	4845
62	6489
62	7832
62	8528
63	1473
63	3623
63	4538
63	5378
63	6126
63	7078
63	7397
63	8243
63	8370
63	8576
63	8931
63	9118
64	469
64	1312
64	2054
64	3733
64	7089
64	8452
64	9027
65	37
65	2483
65	2552
65	3351
65	4818
65	4976
65	6004
66	3183
66	3239
66	4843
66	4846
66	5816
66	7099
66	7906
66	8745
67	378
67	983
67	3232
67	4319
67	4711
67	4921
67	5567
67	5602
67	6281
67	7506
67	7963
67	8094
67	8769
67	9253
68	2314
68	4410
68	5050
68	6159
68	6949
68	7184
68	8792
68	8981
68	9133
69	148
69	377
69	1716
69	2011
69	2422
69	7365
69	7908
70	1224
70	1809
70	2112
70	2118
70	2957
70	4079
70	6014
70	6672
70	9577
70	9818
70	9873
71	3574
71	5215
71	5851
71	8602
71	9027
71	9855
72	198
72	582
72	994
72	2142
72	2900
72	3130
72	3947
72	5066
72	5932
72	6135
72	9055
72	9102
72	9262
72	9531
73	137
73	1774
73	2421
73	3522
73	5933
73	7305
73	8557
74	1728
74	1798
74	2730
74	3504
74	3928
74	4123
74	4137
74	4859
74	7596
74	8802
74	9266
75	2344
75	4205
75	4488
75	5666
75	5779
75	6552
75	9838
76	2104
76	2495
76	2607
76	4000
76	4268
76	7115
77	160
77	1435
77	2494
77	2648
77	3369
77	3521
77	5025
77	7509
78	4007
78	5000
78	5705
78	7883
78	8361
78	8895
78	9804
79	660
79	3083
79	3335
79	4887
79	4988
79	8297
79	8559
79	8837
79	9531
79	9550
80	862
80	1937
80	5341
80	5514
80	7409
80	7410
80	8151
80	8922
81	11
81	743
81	5183
81	6963
81	8071
81	8607
81	8702
81	9357
81	9943
82	843
82	3301
82	3592
82	5000
82	6340
82	8275
82	8405
82	8712
83	167
83	1728
83	2713
83	3261
83	3763
83	3927
83	4808
83	4862
83	5366
83	6795
83	8352
83	9871
83	9889
83	9964
84	1600
84	1638
84	5353
84	8155
84	9134
84	9193
84	9369
85	4808
85	5422
85	7590
85	8619
86	40
86	822
86	858
86	1655
86	1990
86	4378
86	4811
86	8720
86	9165
87	287
87	341
87	1854
87	2188
87	5598
87	6969
87	9015
87	9967
88	3716
88	6480
88	7290
88	7901
88	9128
88	9700
89	2881
89	3593
89	4134
89	4590
89	5121
89	7319
90	1937
90	2158
90	2649
90	3945
90	4096
90	4458
90	6536
90	6647
90	6833
90	8154
91	650
91	3367
91	3524
91	5967
91	6357
91	6377
91	6408
91	8487
91	8622
91	9416
91	9921
92	1090
92	3690
92	4358
92	5036
92	5513
92	7150
93	2776
93	3057
93	4347
93	7181
93	9174
94	650
94	741
94	2725
94	4854
94	5024
94	5248
94	6052
94	6214
94	6351
94	7867
94	7934
95	1635
95	2331
95	5127
95	5301
95	5793
95	8718
95	9835
96	247
96	408
96	498
96	1081
96	2129
96	2351
96	2618
96	3037
96	3761
96	4405
96	5616
96	5986
96	7039
96	7972
96	8248
97	112
97	1783
97	7107
97	7722
98	1728
98	2658
98	9145
98	9500
98	9578
99	100
99	1282
99	2054
99	3275
99	4001
99	4290
99	5872
99	7346
99	7416
99	7529
99	9523
100	99
100	4318
100	5087
100	5935
100	6335
100	8601
101	480
101	1938
101	4221
101	4447
101	4882
101	6037
101	6562
101	8026
101	9179
102	2969
102	3690
102	4777
102	7949
102	8062
103	2132
103	4227
103	5739
103	7776
103	9563
104	1797
104	2749
104	2971
104	4291
104	6893
104	8027
104	9890
105	1692
105	1813
105	2893
105	3173
105	3775
105	3781
105	4775
105	6109
105	6495
105	6514
105	6516
105	7685
106	250
106	1353
106	1489
106	2602
106	3072
106	6005
106	6971
106	7337
106	7443
107	275
107	763
107	1107
107	1618
107	1899
107	4066
107	4277
107	5081
107	6576
107	7770
107	9023
107	9848
108	2294
108	3749
108	6707
109	1002
109	6135
109	8042
109	9541
110	1074
110	1521
110	1693
110	2387
110	4666
110	8819
111	329
111	969
111	3657
111	5772
111	6955
111	7304
111	7952
111	8936
112	97
112	490
112	904
112	3242
112	4279
112	5303
112	5927
112	7092
112	7804
112	7980
112	8433
112	8583
113	3873
113	6138
113	6211
113	7177
113	9121
114	1137
114	6624
114	6974
114	8722
114	8909
115	631
115	1383
115	1475
115	2052
115	2171
115	3036
115	3331
116	1203
116	1237
116	1525
116	2341
116	6484
116	7150
116	7300
117	187
117	2296
117	2443
117	4377
117	6142
118	463
118	2063
118	4513
118	5052
118	6125
118	6515
118	7793
118	7940
118	7963
118	9933
119	573
119	1049
119	1355
119	1562
119	6107
119	6525
119	7216
119	8204
